timestamp,Basilea_Temperature,Basilea_Relative_Humidity,Basilea_Wind_Speed,Basilea_Wind_Direction
20210122T0500,8.450529,73.0,30.10685,228.87852
20210122T0600,8.100529,74.0,27.757376,226.57655
20210122T0700,8.400529,72.0,31.394394,229.18492
20210122T0800,8.970529,69.0,29.914679,230.371
20210122T0900,7.7505283,77.0,25.77962,215.90973
20210122T1000,8.600529,71.0,31.569351,224.07596
20210122T1100,9.560529,68.0,28.257132,224.48384
20210122T1200,11.250529,63.0,27.459293,235.68492
20210122T1300,10.340529,59.0,36.982006,238.9406
20210122T1400,12.070529,65.0,6.989936,124.508514
20210122T1500,9.030529,84.0,14.05845,103.324524
20210122T1600,8.740529,83.0,14.759999,102.680374
20210122T1700,8.760529,84.0,7.2,126.869896
20210122T1800,8.480529,87.0,9.511088,119.47589
20210122T1900,8.440529,88.0,10.315115,150.75117
20210122T2000,8.280529,82.0,10.440001,180.0
20210122T2100,8.230529,79.0,9.531505,190.88553
20210122T2200,7.7405286,80.0,10.365251,249.67686
20210122T2300,7.8805285,89.0,15.379206,290.55603
20210123T0000,3.8305285,91.0,29.301876,317.48956
20210123T0100,2.0305285,92.0,30.599998,298.07248
20210123T0200,1.7805287,92.0,29.379177,287.10272
20210123T0300,3.1705287,87.0,35.281837,270.58463
20210123T0400,3.3605285,87.0,32.04202,270.64374
20210123T0500,2.8705285,88.0,26.368616,265.30133
20210123T0600,2.7905285,89.0,23.535301,263.8534
20210123T0700,2.6005285,89.0,22.104116,263.4537
20210123T0800,2.5105286,89.0,21.542923,260.38028
20210123T0900,2.3305285,90.0,19.70815,260.5377
20210123T1000,2.8205285,88.0,18.430452,257.5926
20210123T1100,3.7305286,81.0,19.242327,252.58203
20210123T1200,4.8205285,73.0,18.1041,252.64598
20210123T1300,6.1905284,66.0,19.0392,254.64987
20210123T1400,6.8005285,61.0,16.42247,243.99666
20210123T1500,7.040529,59.0,21.166653,228.44739
20210123T1600,7.0505285,57.0,23.557316,231.20346
20210123T1700,6.040529,61.0,32.55363,231.73602
20210123T1800,5.0305285,69.0,25.460936,213.46538
20210123T1900,4.7805285,73.0,20.326454,202.9321
20210123T2000,4.6705284,76.0,16.62249,184.96974
20210123T2100,2.9405286,89.0,22.79684,195.57254
20210123T2200,4.3605285,81.0,15.978484,202.52057
20210123T2300,3.5505285,86.0,25.478743,246.69511
20210124T0000,2.9105287,87.0,29.660152,264.4278
20210124T0100,1.2005286,88.0,42.17535,272.93567
20210124T0200,0.6905287,88.0,41.376514,280.5278
20210124T0300,0.79052866,88.0,38.526726,268.92917
20210124T0400,0.48052865,90.0,40.091137,265.36453
20210124T0500,0.55052865,91.0,35.143818,263.53018
20210124T0600,0.9405287,89.0,26.28986,268.43063
20210124T0700,1.0205287,89.0,23.042812,270.89517
20210124T0800,0.6905287,92.0,21.26744,272.91083
20210124T0900,0.85052866,87.0,26.220753,278.68634
20210124T1000,1.2505287,87.0,27.44749,286.77124
20210124T1100,0.85052866,79.0,34.268143,279.0665
20210124T1200,1.2905287,74.0,33.857227,278.56088
20210124T1300,2.1405284,70.0,35.690872,278.70224
20210124T1400,3.5905285,54.0,18.775301,274.3987
20210124T1500,4.1505284,51.0,17.643673,271.16913
20210124T1600,4.2805285,48.0,16.954432,266.34778
20210124T1700,4.3305287,45.0,13.797912,262.50415
20210124T1800,3.7105286,47.0,6.489992,266.8202
20210124T1900,2.8705285,51.0,8.473393,167.73523
20210124T2000,1.8705287,59.0,10.829959,164.57784
20210124T2100,2.3805285,59.0,9.0,180.0
20210124T2200,3.3405285,58.0,24.881702,238.60974
20210124T2300,1.6205287,65.0,27.792374,196.55707
20210125T0000,0.38052866,82.0,51.771206,216.23242
20210125T0100,1.8305286,71.0,53.42696,237.38075
20210125T0200,0.91052866,86.0,39.9097,254.83554
20210125T0300,1.6605287,90.0,37.11319,251.91656
20210125T0400,1.4605286,91.0,39.541046,259.50854
20210125T0500,1.0505286,86.0,46.34082,260.61087
20210125T0600,0.72052866,90.0,52.199997,263.2671
20210125T0700,0.34052867,93.0,52.244667,272.3695
20210125T0800,0.47052866,89.0,42.60338,274.36157
20210125T0900,0.31052867,90.0,36.361782,269.43274
20210125T1000,0.80052865,86.0,39.6,270.0
20210125T1100,1.1305287,83.0,43.61352,272.8388
20210125T1200,1.7905287,79.0,45.010075,277.3524
20210125T1300,1.9805287,76.0,42.699093,275.80673
20210125T1400,3.5205286,66.0,36.860905,282.4074
20210125T1500,3.2705286,68.0,37.45557,287.9125
20210125T1600,3.2505286,70.0,34.45484,296.0296
20210125T1700,3.1405284,73.0,32.714474,294.0265
20210125T1800,2.8205285,75.0,32.569557,293.44806
20210125T1900,2.2205286,81.0,31.104082,286.12756
20210125T2000,1.7905287,85.0,31.205997,286.76257
20210125T2100,1.5205287,86.0,27.009598,291.09235
20210125T2200,1.7405287,83.0,22.79684,285.57254
20210125T2300,0.72052866,86.0,22.805367,281.84207
20210126T0000,-0.38947132,90.0,21.626984,272.8624
20210126T0100,0.010528658,87.0,26.693459,280.0975
20210126T0200,0.10052866,87.0,18.430452,282.4074
20210126T0300,-0.58947134,92.0,18.751125,273.30188
20210126T0400,-1.2594713,90.0,24.881702,266.68222
20210126T0500,-1.4394714,91.0,25.40743,262.67358
20210126T0600,-1.2594713,90.0,26.727423,265.36453
20210126T0700,-1.2694713,89.0,26.476522,258.23172
20210126T0800,-0.15947133,84.0,30.216421,254.80475
20210126T0900,-0.30947134,84.0,33.62099,257.00537
20210126T1000,0.53052866,84.0,33.805515,262.04248
20210126T1100,1.5805286,80.0,38.881668,269.4695
20210126T1200,2.4505286,74.0,41.039997,270.0
20210126T1300,2.8505285,69.0,41.401566,270.49823
20210126T1400,3.4905286,68.0,29.519999,270.0
20210126T1500,4.0705285,64.0,28.496904,273.6215
20210126T1600,4.2305284,61.0,26.437336,276.25403
20210126T1700,4.0805287,61.0,22.751316,274.53778
20210126T1800,3.7105286,64.0,16.954432,266.34778
20210126T1900,1.8105286,72.0,13.779114,250.14479
20210126T2000,1.0705286,69.0,11.200571,225.0
20210126T2100,0.050528657,73.0,8.78872,214.99202
20210126T2200,-0.07947134,77.0,6.6087217,209.35776
20210126T2300,-0.029471342,78.0,4.510787,208.61046
20210127T0000,-0.43947133,81.0,5.8048253,187.12502
20210127T0100,-0.5394713,81.0,8.28,180.0
20210127T0200,-0.65947133,80.0,7.342588,168.69006
20210127T0300,-0.27947134,72.0,5.904439,142.4314
20210127T0400,0.31052867,62.0,7.7043357,142.59465
20210127T0500,1.2005286,61.0,7.127636,135.0
20210127T0600,1.7605287,61.0,7.8625183,164.0546
20210127T0700,1.8805287,62.0,8.647496,177.61406
20210127T0800,1.7005286,71.0,9.6932955,164.9315
20210127T0900,1.8505287,68.0,6.9527545,201.2505
20210127T1000,3.1605287,59.0,10.703569,250.34618
20210127T1100,3.6005285,61.0,14.84318,247.16635
20210127T1200,3.6005285,68.0,16.311613,247.96378
20210127T1300,4.6405287,69.0,23.623243,262.11688
20210127T1400,2.5405285,84.0,17.309973,253.07248
20210127T1500,2.6405284,91.0,16.45007,246.8014
20210127T1600,4.040529,87.0,27.193705,263.15723
20210127T1700,4.6405287,84.0,29.947151,260.31122
20210127T1800,4.2605286,89.0,27.869207,264.06848
20210127T1900,3.0805285,97.0,24.850431,268.33972
20210127T2000,3.6505284,95.0,25.20257,270.81845
20210127T2100,2.4705286,100.0,20.188908,266.93353
20210127T2200,2.7405286,100.0,17.28,270.0
20210127T2300,2.8905284,99.0,14.830076,264.4278
20210128T0000,3.8105285,99.0,12.758432,253.61046
20210128T0100,3.4305286,100.0,13.53236,241.38954
20210128T0200,4.3605285,99.0,14.458382,251.11392
20210128T0300,4.2305284,100.0,14.654254,242.1759
20210128T0400,4.4105287,100.0,14.4,233.1301
20210128T0500,4.4805284,100.0,14.529915,221.98721
20210128T0600,4.9505286,99.0,15.277749,235.561
20210128T0700,5.5505285,100.0,18.58451,248.4047
20210128T0800,6.2305284,100.0,24.48,241.92752
20210128T0900,6.2705283,99.0,23.688984,233.65254
20210128T1000,7.8605285,99.0,32.90999,250.17755
20210128T1100,8.700529,94.0,48.50524,245.90799
20210128T1200,10.540529,83.0,56.23495,255.16309
20210128T1300,10.790529,82.0,55.369827,257.22876
20210128T1400,12.8005295,75.0,39.47708,260.02228
20210128T1500,12.540529,77.0,40.031284,258.58902
20210128T1600,12.910529,77.0,38.723015,264.1304
20210128T1700,12.640529,80.0,34.651752,265.8296
20210128T1800,11.960529,81.0,33.04361,262.48785
20210128T1900,11.3005295,82.0,28.883131,259.95065
20210128T2000,11.080529,82.0,27.25559,257.79953
20210128T2100,10.710529,83.0,27.25559,257.79953
20210128T2200,10.3005295,85.0,25.772078,257.90524
20210128T2300,10.360529,85.0,24.884306,255.76273
20210129T0000,10.380529,85.0,20.523157,248.38522
20210129T0100,10.470529,85.0,20.771093,244.32318
20210129T0200,10.620529,83.0,19.130875,250.20113
20210129T0300,10.540529,84.0,14.986553,245.89777
20210129T0400,10.750529,83.0,14.021525,240.80252
20210129T0500,10.530529,84.0,18.472595,236.92932
20210129T0600,10.610529,77.0,27.276978,247.49649
20210129T0700,9.990529,80.0,33.24888,250.38791
20210129T0800,10.150529,80.0,29.96662,253.96005
20210129T0900,9.680529,82.0,38.948273,278.50458
20210129T1000,8.560529,87.0,20.929596,273.9452
20210129T1100,9.900529,79.0,33.31508,276.20346
20210129T1200,9.420529,76.0,32.04202,270.64374
20210129T1300,9.170529,75.0,30.703587,265.29214
20210129T1400,10.030529,70.0,31.92654,262.875
20210129T1500,10.400529,69.0,33.55733,260.73978
20210129T1600,10.230529,68.0,33.3559,263.1818
20210129T1700,9.490529,71.0,34.746994,264.05313
20210129T1800,8.650529,76.0,31.353085,267.36755
20210129T1900,8.200529,77.0,31.394394,266.0548
20210129T2000,7.8405285,80.0,36.748222,267.75427
20210129T2100,7.4405284,82.0,36.028786,267.7094
20210129T2200,7.2405286,81.0,36.721764,270.5617
20210129T2300,6.9505286,83.0,36.0072,271.14575
20210130T0000,6.7105284,78.0,33.908863,273.65222
20210130T0100,6.1505284,79.0,31.012281,273.3274
20210130T0200,6.0305285,79.0,25.6233,265.97174
20210130T0300,5.6805286,79.0,19.130875,250.20113
20210130T0400,6.4305286,75.0,19.319628,243.43495
20210130T0500,5.9105287,79.0,17.782686,238.24052
20210130T0600,5.8605285,77.0,14.20062,239.53445
20210130T0700,5.9905286,75.0,14.021525,240.80252
20210130T0800,5.6505284,71.0,11.792404,238.73627
20210130T0900,5.8705287,65.0,8.209263,217.87498
20210130T1000,6.6805286,63.0,6.4096174,218.15723
20210130T1100,6.5205283,75.0,11.966953,201.16125
20210130T1200,7.5005283,69.0,14.88242,212.1523
20210130T1300,6.5605288,79.0,13.324863,218.41806
20210130T1400,7.3305287,82.0,7.208994,182.86241
20210130T1500,8.100529,85.0,7.2359104,185.71059
20210130T1600,9.450529,86.0,3.671294,191.30994
20210130T1700,9.200529,92.0,4.829907,296.56506
20210130T1800,8.610529,83.0,17.709658,243.43495
20210130T1900,7.7105284,84.0,16.323528,221.42366
20210130T2000,8.360529,83.0,12.904882,247.01129
20210130T2100,8.500529,84.0,12.979984,250.55997
20210130T2200,8.420529,85.0,13.1041975,254.0546
20210130T2300,8.320529,87.0,12.371645,261.63412
20210131T0000,8.230529,87.0,12.682018,263.4802
20210131T0100,8.0505295,88.0,12.964998,268.40887
20210131T0200,7.8505287,91.0,14.830076,275.5722
20210131T0300,7.3605285,94.0,10.948973,279.46234
20210131T0400,7.1205287,93.0,10.137692,286.50436
20210131T0500,6.290529,94.0,8.373386,295.46335
20210131T0600,5.7605286,97.0,8.669949,318.36646
20210131T0700,4.5605288,96.0,7.8954163,335.77228
20210131T0800,2.7205286,96.0,10.636766,336.03754
20210131T0900,2.7205286,94.0,5.3999996,306.8699
20210131T1000,3.1405284,93.0,5.6920996,288.43497
20210131T1100,3.9405286,91.0,6.1305785,319.76367
20210131T1200,4.5705285,90.0,8.534353,332.35403
20210131T1300,5.2005286,88.0,9.511088,330.5241
20210131T1400,7.5005283,82.0,5.0911684,351.8699
20210131T1500,8.3005295,80.0,5.1544156,347.90524
20210131T1600,8.580529,78.0,4.6938252,4.398697
20210131T1700,8.450529,79.0,3.8939953,33.690063
20210131T1800,8.240529,81.0,3.563818,44.999985
20210131T1900,7.9505286,83.0,3.4152596,71.56504
20210131T2000,7.8405285,85.0,3.2399998,89.99999
20210131T2100,7.7605286,85.0,3.7585104,106.69924
20210131T2200,7.7805285,85.0,5.904439,127.56859
20210131T2300,7.4205284,84.0,8.287822,145.61966
20210201T0000,7.6805286,75.0,8.654986,163.07248
20210201T0100,7.5905285,77.0,8.427383,160.01689
20210201T0200,7.5105286,78.0,9.511088,150.52411
20210201T0300,7.3205285,78.0,11.27553,163.30075
20210201T0400,7.2805285,76.0,10.823973,176.18593
20210201T0500,6.7005286,77.0,11.5199995,180.0
20210201T0600,6.6105285,77.0,10.041354,165.46555
20210201T0700,6.3005285,76.0,11.525623,165.52971
20210201T0800,6.7305284,78.0,13.849476,171.02737
20210201T0900,6.2205286,81.0,11.792404,167.66092
20210201T1000,6.7605286,80.0,8.311245,175.03026
20210201T1100,8.110529,82.0,5.1919937,213.69006
20210201T1200,8.830529,88.0,7.5685663,272.72632
20210201T1300,10.100529,83.0,14.830076,275.5722
20210201T1400,11.150529,73.0,20.192118,258.69006
20210201T1500,11.210529,75.0,20.598795,264.98688
20210201T1600,10.750529,79.0,23.510508,258.518
20210201T1700,11.060529,77.0,25.212852,260.1342
20210201T1800,10.570529,77.0,23.770906,268.26428
20210201T1900,9.740529,82.0,22.725668,266.36707
20210201T2000,9.370529,84.0,23.499481,264.7261
20210201T2100,8.900529,84.0,25.651104,265.1696
20210201T2200,8.310529,86.0,25.223133,267.54596
20210201T2300,7.7405286,88.0,21.626984,267.1376
20210202T0000,7.1505284,89.0,16.039202,260.9605
20210202T0100,7.4905286,84.0,23.219301,262.875
20210202T0200,6.4005284,88.0,15.856356,267.39746
20210202T0300,6.5705285,89.0,10.661107,258.31064
20210202T0400,5.790529,86.0,20.275383,263.8845
20210202T0500,5.7305284,86.0,11.525623,255.52971
20210202T0600,6.1705284,84.0,8.913181,226.63658
20210202T0700,5.2605286,85.0,9.178235,191.30994
20210202T0800,5.1305285,84.0,8.311245,184.96974
20210202T0900,5.4905286,83.0,8.64,180.0
20210202T1000,7.2805285,78.0,10.028439,201.0375
20210202T1100,9.8005295,74.0,6.989936,235.49149
20210202T1200,11.350529,71.0,9.511088,240.52411
20210202T1300,11.410529,68.0,14.654254,207.8241
20210202T1400,12.540529,74.0,23.847115,241.11342
20210202T1500,13.210529,68.0,27.36947,243.43495
20210202T1600,12.880529,71.0,23.540806,246.57132
20210202T1700,13.370529,72.0,23.906818,251.56506
20210202T1800,13.000529,70.0,25.38702,251.82199
20210202T1900,12.110529,72.0,19.469975,250.55997
20210202T2000,11.790529,73.0,18.532133,245.9245
20210202T2100,12.190529,72.0,21.897945,242.59244
20210202T2200,12.080529,71.0,15.379206,249.44395
20210202T2300,11.360529,79.0,11.480557,221.18593
20210203T0000,11.360529,77.0,11.4862,237.80426
20210203T0100,11.360529,78.0,15.137133,244.65384
20210203T0200,11.510529,77.0,18.359999,241.92752
20210203T0300,11.080529,78.0,14.8257065,240.9454
20210203T0400,11.000529,76.0,8.913181,223.36343
20210203T0500,10.700529,76.0,5.2416787,164.0546
20210203T0600,10.440529,76.0,8.209263,142.12502
20210203T0700,9.510529,81.0,9.779817,173.6598
20210203T0800,9.5505295,84.0,8.089993,159.14554
20210203T0900,9.230529,90.0,6.696387,126.25384
20210203T1000,9.560529,91.0,12.7279215,118.73979
20210203T1100,13.220529,65.0,24.363249,214.1597
20210203T1200,13.290529,63.0,27.026386,228.2397
20210203T1300,15.250529,59.0,25.284714,241.9755
20210203T1400,14.970529,59.0,36.102455,253.19131
20210203T1500,14.410529,64.0,43.659554,256.65128
20210203T1600,12.990529,60.0,37.801712,250.5297
20210203T1700,13.020529,48.0,34.955242,237.61932
20210203T1800,12.850529,50.0,34.882866,238.93484
20210203T1900,12.200529,54.0,33.847656,240.70865
20210203T2000,11.630529,60.0,37.19342,244.17902
20210203T2100,11.260529,62.0,38.93995,250.55997
20210203T2200,10.770529,63.0,38.69623,257.64465
20210203T2300,9.390529,69.0,37.99322,257.4123
20210204T0000,8.510529,71.0,37.212578,257.71167
20210204T0100,7.8705287,73.0,30.703587,265.29214
20210204T0200,7.290529,75.0,21.96295,269.06082
20210204T0300,6.7705283,79.0,11.212135,264.47247
20210204T0400,6.6205287,78.0,8.089993,249.14554
20210204T0500,6.6005287,78.0,3.8939953,213.69006
20210204T0600,6.1505284,79.0,5.154415,155.22485
20210204T0700,5.6905284,77.0,8.654987,135.0
20210204T0800,5.2705283,74.0,8.161764,138.57634
20210204T0900,5.2805285,71.0,6.4096174,141.84277
20210204T1000,6.1405287,68.0,6.297428,120.963745
20210204T1100,7.1005287,72.0,8.311245,107.650116
20210204T1200,8.8005295,71.0,10.041354,104.534454
20210204T1300,10.280529,65.0,10.538843,97.85332
20210204T1400,12.510529,63.0,17.208603,105.78075
20210204T1500,13.840529,56.0,17.727943,113.96249
20210204T1600,14.040529,55.0,16.418526,127.874985
20210204T1700,13.960529,52.0,13.513193,131.7603
20210204T1800,13.440529,52.0,7.653705,131.18591
20210204T1900,12.460529,57.0,10.390226,104.03624
20210204T2000,11.0505295,68.0,11.726277,107.87869
20210204T2100,10.810529,66.0,11.720751,132.51044
20210204T2200,10.100529,69.0,7.653705,138.81407
20210204T2300,8.920529,77.0,10.296251,126.46923
20210205T0000,8.180529,87.0,10.495713,120.96376
20210205T0100,8.150529,90.0,9.504273,114.623566
20210205T0200,7.8405285,94.0,9.346143,105.64224
20210205T0300,7.5605288,96.0,8.891344,111.37062
20210205T0400,7.3705287,96.0,7.9036193,120.06859
20210205T0500,7.3005285,96.0,6.989936,124.508514
20210205T0600,7.6405287,90.0,7.145796,130.91438
20210205T0700,8.310529,80.0,7.491114,125.21759
20210205T0800,8.650529,73.0,8.4963045,126.38435
20210205T0900,8.340529,66.0,8.942214,130.1009
20210205T1000,7.9605284,77.0,9.085988,123.69006
20210205T1100,9.370529,83.0,8.766573,109.17901
20210205T1200,11.520529,74.0,10.948973,99.46232
20210205T1300,13.000529,72.0,13.084402,97.90716
20210205T1400,12.630529,61.0,1.484318,75.96376
20210205T1500,13.190529,61.0,2.52,89.99999
20210205T1600,13.200529,63.0,4.1046314,105.25512
20210205T1700,13.290529,65.0,4.73506,98.74616
20210205T1800,12.950529,71.0,1.4399999,180.0
20210205T1900,12.500529,73.0,1.08,180.0
20210205T2000,12.320529,75.0,6.130579,356.63354
20210205T2100,11.610529,83.0,6.439876,26.565033
20210205T2200,11.040529,89.0,2.0991426,30.963745
20210205T2300,10.530529,94.0,2.8116899,39.805573
20210206T0000,10.030529,95.0,5.8048253,82.874985
20210206T0100,9.380529,91.0,7.771331,103.392494
20210206T0200,8.580529,92.0,9.19939,120.57922
20210206T0300,8.790529,82.0,11.592894,126.15819
20210206T0400,7.6605287,85.0,11.119281,119.054596
20210206T0500,7.0705285,86.0,11.4862,122.19573
20210206T0600,6.7105284,85.0,12.904882,120.14138
20210206T0700,6.7505283,83.0,14.20062,120.465546
20210206T0800,7.0505285,79.0,16.1198,119.42746
20210206T0900,6.6305285,78.0,16.58346,117.12131
20210206T1000,7.5005283,75.0,17.709658,116.56505
20210206T1100,9.790529,68.0,19.995398,113.33404
20210206T1200,11.420529,63.0,22.461807,111.63088
20210206T1300,12.650529,64.0,23.933908,105.708626
20210206T1400,12.690529,64.0,18.214718,108.434944
20210206T1500,14.780529,55.0,19.734436,104.79676
20210206T1600,14.080529,57.0,20.780453,104.03624
20210206T1700,13.860529,59.0,17.87718,115.016884
20210206T1800,13.110529,62.0,11.212135,95.52754
20210206T1900,12.120529,63.0,12.904882,112.98871
20210206T2000,11.070529,67.0,11.269782,116.56505
20210206T2100,10.170529,71.0,7.42159,104.03624
20210206T2200,9.030529,76.0,4.8965297,143.97263
20210206T2300,8.450529,77.0,4.5820518,44.999985
20210207T0000,8.570529,74.0,10.805998,119.981636
20210207T0100,8.320529,72.0,10.990322,148.3925
20210207T0200,10.160529,56.0,14.458382,198.8861
20210207T0300,9.610529,60.0,18.775303,212.47119
20210207T0400,9.190529,59.0,10.308831,192.09476
20210207T0500,8.650529,58.0,10.308831,167.90524
20210207T0600,8.600529,58.0,9.220499,141.34018
20210207T0700,8.130529,67.0,13.5515,196.99083
20210207T0800,7.5805287,76.0,13.661038,198.43495
20210207T0900,8.190529,77.0,18.837322,243.92465
20210207T1000,7.4005284,80.0,19.829433,254.1975
20210207T1100,7.6905284,76.0,26.27753,260.5377
20210207T1200,7.4405284,73.0,25.364037,263.4802
20210207T1300,8.090529,66.0,27.086262,265.4261
20210207T1400,7.1705284,81.0,17.414476,262.875
20210207T1500,7.1905284,79.0,15.978486,255.65067
20210207T1600,7.0905285,78.0,23.051247,268.21008
20210207T1700,6.2705283,74.0,28.449112,271.45023
20210207T1800,6.1405287,70.0,19.469976,266.8202
20210207T1900,5.8805285,70.0,14.561099,261.46924
20210207T2000,5.4505286,71.0,12.496719,258.36636
20210207T2100,4.9705286,70.0,13.708391,256.3287
20210207T2200,4.6305285,69.0,12.245293,245.69547
20210207T2300,4.3805285,69.0,11.592895,244.23068
20210208T0000,3.8205285,71.0,10.296251,233.53076
20210208T0100,3.6905286,74.0,7.42159,219.09386
20210208T0200,3.1805286,76.0,7.5685663,205.34618
20210208T0300,1.8805287,82.0,8.049845,190.30484
20210208T0400,1.8205286,83.0,6.924738,188.97263
20210208T0500,1.2705287,84.0,6.12,180.0
20210208T0600,0.91052866,84.0,6.379216,163.61046
20210208T0700,1.2105286,84.0,5.3999996,143.1301
20210208T0800,1.5205287,83.0,1.835647,101.30993
20210208T0900,0.80052865,89.0,3.9763298,5.194412
20210208T1000,1.6505287,86.0,3.9763298,5.194412
20210208T1100,2.7605286,82.0,2.5959969,56.30993
20210208T1200,3.8605285,79.0,5.3517847,312.27368
20210208T1300,5.0705285,73.0,10.44,316.3972
20210208T1400,5.9005284,64.0,1.609969,333.43497
20210208T1500,3.6005285,77.0,11.4862,327.80426
20210208T1600,3.2305286,76.0,25.076267,320.82635
20210208T1700,2.2205286,76.0,23.950148,312.56335
